DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT,DENORM_ACTUAL_VALUE_HORIZON,DENORM_PREDICTED_VALUE_HORIZON,DENORM_MAPE_OF_THIS_DATA_POINT
2020-03-05 07:00:00+00:00,"[np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941)]","[0.8419962520958675, 0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388]","[0.84720033, 0.8450763, 0.8447107, 0.8368248, 0.81355757, 0.80187887]",2.0139839777662703,"[9201.000000000002, 9011.0, 8938.0, 8943.0, 8746.0, 8733.0]","[9253.76414587, 9232.2286057, 9228.521787300002, 9148.566647200001, 8912.660202230001, 8794.24986293]",1.8640865996712208
2020-03-05 08:00:00+00:00,"[np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675)]","[0.8232567314330801, 0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388, 0.7864680935003452]","[0.83486253, 0.84252673, 0.8350042, 0.8141252, 0.7980322, 0.7923055]",1.6774493204772427,"[9011.0, 8938.0, 8943.0, 8746.0, 8733.0, 8638.0]","[9128.67119167, 9206.37851547, 9130.107583800002, 8918.4154028, 8755.248475800001, 8697.1854645]",1.552009308676045
2020-03-05 09:00:00+00:00,"[np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801)]","[0.816056810336325, 0.8165499556169247, 0.7971200315612978, 0.7958378538317388, 0.7864680935003452, 0.7921885787553014]","[0.81945336, 0.81428164, 0.80002666, 0.78286564, 0.7761021, 0.7711148]",1.111148131554824,"[8938.0, 8943.0, 8746.0, 8733.0, 8638.0, 8696.000000000002]","[8972.437617040001, 8920.00154796, 8775.47030574, 8601.474723960002, 8532.8991919, 8482.3329572]",1.0265483407573972
2020-03-05 10:00:00+00:00,"[np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325)]","[0.8165499556169247, 0.7971200315612978, 0.7958378538317388, 0.7864680935003452, 0.7921885787553014, 0.7974159187296577]","[0.8078041, 0.7831453, 0.77748704, 0.7706099, 0.7642926, 0.77471703]",2.25239818653953,"[8943.0, 8746.0, 8733.0, 8638.0, 8696.000000000002, 8749.0]","[8854.3257699, 8604.3101967, 8546.94109856, 8477.213776100001, 8413.1626714, 8518.85596717]",2.0810880483281324
2020-03-05 11:00:00+00:00,"[np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247)]","[0.7971200315612978, 0.7958378538317388, 0.7864680935003452, 0.7921885787553014, 0.7974159187296577, 0.8196074563566427]","[0.7876331, 0.7772169, 0.7746252, 0.7688946, 0.7793634, 0.81651676]",1.769534113745774,"[8746.0, 8733.0, 8638.0, 8696.000000000002, 8749.0, 8974.000000000002]","[8649.8120009, 8544.202149100001, 8517.924902800001, 8459.8223494, 8565.965512600002, 8942.663429639999]",1.6348255069159583
2020-03-05 12:00:00+00:00,"[np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978)]","[0.7958378538317388, 0.7864680935003452, 0.7921885787553014, 0.7974159187296577, 0.8196074563566427, 0.8577769010750567]","[0.791688, 0.7855612, 0.7737062, 0.7831857, 0.82070655, 0.84315175]",1.0989128037265803,"[8733.0, 8638.0, 8696.000000000002, 8749.0, 8974.000000000002, 9361.0]","[8690.924632, 8628.8050068, 8508.6071618, 8604.719812300002, 8985.14371045, 9212.715593249999]",1.0167542575120683
2020-03-05 13:00:00+00:00,"[np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388)]","[0.7864680935003452, 0.7921885787553014, 0.7974159187296577, 0.8196074563566427, 0.8577769010750567, 0.8263142321727981]","[0.7860999, 0.78525305, 0.7888597, 0.82232976, 0.8496708, 0.8161238]",0.75094879251218,"[8638.0, 8696.000000000002, 8749.0, 8974.000000000002, 9361.0, 9042.0]","[8634.2668861, 8625.68067395, 8662.248498300001, 9001.60143664, 9278.812241200001, 8938.679208200001]",0.6952740534939689
2020-03-05 14:00:00+00:00,"[np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452)]","[0.7921885787553014, 0.7974159187296577, 0.8196074563566427, 0.8577769010750567, 0.8263142321727981, 0.7666436532202385]","[0.78297925, 0.79203594, 0.8209722, 0.8462404, 0.82148266, 0.7604753]",0.7896575627494749,"[8696.000000000002, 8749.0, 8974.000000000002, 9361.0, 9042.0, 8437.0]","[8602.62661575, 8694.45239566, 8987.8371358, 9244.0314156, 8993.01268974, 8374.459066700001]",0.7306651072124957
2020-03-05 15:00:00+00:00,"[np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014)]","[0.7974159187296577, 0.8196074563566427, 0.8577769010750567, 0.8263142321727981, 0.7666436532202385, 0.7078607357727587]","[0.79855156, 0.83437425, 0.8498993, 0.8239101, 0.76325125, 0.7063972]",0.6337808189649261,"[8749.0, 8974.000000000002, 9361.0, 9042.0, 8437.0, 7841.000000000001]","[8760.51426684, 9123.720520750001, 9281.1290027, 9017.6245039, 8402.604423750001, 7826.161210799999]",0.586620266821244
2020-03-05 16:00:00+00:00,"[np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577)]","[0.8196074563566427, 0.8577769010750567, 0.8263142321727981, 0.7666436532202385, 0.7078607357727587, 0.6834007298550153]","[0.8267763, 0.8613379, 0.8274418, 0.7629343, 0.7096403, 0.6767536]",0.5223623023163974,"[8974.000000000002, 9361.0, 9042.0, 8437.0, 7841.000000000001, 7593.000000000001]","[9046.6849057, 9397.1049681, 9053.4324102, 8399.3908677, 7859.043001700001, 7525.604750399999]",0.48092577882368887
2020-03-05 17:00:00+00:00,"[np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427)]","[0.8577769010750567, 0.8263142321727981, 0.7666436532202385, 0.7078607357727587, 0.6834007298550153, 0.6283657165400927]","[0.8450454, 0.81264293, 0.7467805, 0.7024673, 0.6677202, 0.62755466]",1.485858444531788,"[9361.0, 9042.0, 8437.0, 7841.000000000001, 7593.000000000001, 7035.0]","[9231.9153106, 8903.38666727, 8235.6074895, 7786.3159547, 7434.015107800001, 7026.776697740001]",1.367851724216858
2020-03-05 18:00:00+00:00,"[np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567)]","[0.8263142321727981, 0.7666436532202385, 0.7078607357727587, 0.6834007298550153, 0.6283657165400927, 0.5918729657757176]","[0.81528264, 0.7557422, 0.7040529, 0.67087376, 0.630391, 0.59135807]",0.92287988258296,"[9042.0, 8437.0, 7841.000000000001, 7593.000000000001, 7035.0, 6665.000000000002]","[8930.15068696, 8326.470165800001, 7802.392353100001, 7465.9890526399995, 7055.5343490000005, 6659.779471729999]",0.847065546168649
2020-03-05 19:00:00+00:00,"[np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981)]","[0.7666436532202385, 0.7078607357727587, 0.6834007298550153, 0.6283657165400927, 0.5918729657757176, 0.5656376368478153]","[0.7611109, 0.70776844, 0.6722522, 0.6378505, 0.59519374, 0.56894433]",0.8368596091136729,"[8437.0, 7841.000000000001, 7593.000000000001, 7035.0, 6665.000000000002, 6399.0]","[8380.903415100001, 7840.064213160001, 7479.9650558, 7131.1662195, 6698.669329860001, 6432.52656187]",0.7602607200038427
