DATE_OF_DATA_POINT,LAG_DATA,ACTUAL_VALUE_HORIZON,PREDICTED_VALUE_HORIZON,MAPE_OF_THIS_DATA_POINT
2020-03-05 02:00:00+00:00,"[np.float64(0.5518295689910246), np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129)]","[np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452)]","[np.float32(0.5745118), np.float32(0.59187746), np.float32(0.66305774), np.float32(0.76830935), np.float32(0.84875053), np.float32(0.87372863), np.float32(0.8708018), np.float32(0.8720368), np.float32(0.8681552), np.float32(0.8481759), np.float32(0.83094263), np.float32(0.823061)]",3.7388174948067086
2020-03-05 03:00:00+00:00,"[np.float64(0.566328040240655), np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057)]","[np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014)]","[np.float32(0.5937665), np.float32(0.6673117), np.float32(0.77685684), np.float32(0.8531832), np.float32(0.87502533), np.float32(0.8672019), np.float32(0.8628642), np.float32(0.8561291), np.float32(0.8414598), np.float32(0.8314481), np.float32(0.8203465), np.float32(0.81536806)]",3.7023929326871667
2020-03-05 04:00:00+00:00,"[np.float64(0.6394121708255252), np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438)]","[np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577)]","[np.float32(0.6507509), np.float32(0.74837106), np.float32(0.82737565), np.float32(0.8509013), np.float32(0.8486312), np.float32(0.84830797), np.float32(0.84347385), np.float32(0.8260102), np.float32(0.8122767), np.float32(0.81021637), np.float32(0.8049544), np.float32(0.80631584)]",2.2303927378485815
2020-03-05 05:00:00+00:00,"[np.float64(0.751553407633889), np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733)]","[np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427)]","[np.float32(0.76049674), np.float32(0.8340173), np.float32(0.85943913), np.float32(0.8596337), np.float32(0.8632606), np.float32(0.8592068), np.float32(0.838644), np.float32(0.8213457), np.float32(0.8055612), np.float32(0.7963424), np.float32(0.8008647), np.float32(0.8332784)]",2.667287888377732
2020-03-05 06:00:00+00:00,"[np.float64(0.8273991517901174), np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786)]","[np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567)]","[np.float32(0.8518955), np.float32(0.8787557), np.float32(0.87583596), np.float32(0.8705296), np.float32(0.8654853), np.float32(0.84735334), np.float32(0.8301146), np.float32(0.82063687), np.float32(0.80863875), np.float32(0.8117264), np.float32(0.83936787), np.float32(0.8648141)]",3.986603509154632
2020-03-05 07:00:00+00:00,"[np.float64(0.8511687543150213), np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941)]","[np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981)]","[np.float32(0.85133463), np.float32(0.8529578), np.float32(0.85483426), np.float32(0.8482704), np.float32(0.8386309), np.float32(0.82508767), np.float32(0.812931), np.float32(0.80329466), np.float32(0.80599576), np.float32(0.8350686), np.float32(0.85072243), np.float32(0.8248946)]",2.5799656951606504
2020-03-05 08:00:00+00:00,"[np.float64(0.8384456060755499), np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675)]","[np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981), np.float64(0.7666436532202385)]","[np.float32(0.84509903), np.float32(0.84954256), np.float32(0.839479), np.float32(0.8215639), np.float32(0.81329), np.float32(0.8062451), np.float32(0.79394794), np.float32(0.7979515), np.float32(0.8310348), np.float32(0.85347784), np.float32(0.82507586), np.float32(0.75990045)]",1.7127330742948654
2020-03-05 09:00:00+00:00,"[np.float64(0.8403195581418286), np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801)]","[np.float64(0.816056810336325), np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981), np.float64(0.7666436532202385), np.float64(0.7078607357727587)]","[np.float32(0.83276016), np.float32(0.8162023), np.float32(0.798763), np.float32(0.7867121), np.float32(0.7802502), np.float32(0.77072215), np.float32(0.7780622), np.float32(0.81319094), np.float32(0.8425803), np.float32(0.81679356), np.float32(0.7519636), np.float32(0.6895005)]",1.4654105659514451
2020-03-05 10:00:00+00:00,"[np.float64(0.8377552026827102), np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325)]","[np.float64(0.8165499556169247), np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981), np.float64(0.7666436532202385), np.float64(0.7078607357727587), np.float64(0.6834007298550153)]","[np.float32(0.80972373), np.float32(0.7866233), np.float32(0.77309334), np.float32(0.7682389), np.float32(0.76652336), np.float32(0.77227867), np.float32(0.8022004), np.float32(0.83134025), np.float32(0.8155978), np.float32(0.7514869), np.float32(0.6934545), np.float32(0.6579384)]",2.3301237357647526
2020-03-05 11:00:00+00:00,"[np.float64(0.8288785876319162), np.float64(0.8230594733208403), np.float64(0.8066870500049315), np.float64(0.8030377749284938), np.float64(0.8023473715356544), np.float64(0.8286813295196764), np.float64(0.8618206923759739), np.float64(0.8326264917644737), np.float64(0.7718709931945951), np.float64(0.7076634776605188), np.float64(0.6868527468192129), np.float64(0.6357628957490877), np.float64(0.5994674030969522), np.float64(0.5784594141434065), np.float64(0.57342933228129), np.float64(0.563369168557057), np.float64(0.5826018345004438), np.float64(0.6569681428148733), np.float64(0.7668409113324786), np.float64(0.8322319755399941), np.float64(0.8419962520958675), np.float64(0.8232567314330801), np.float64(0.816056810336325), np.float64(0.8165499556169247)]","[np.float64(0.7971200315612978), np.float64(0.7958378538317388), np.float64(0.7864680935003452), np.float64(0.7921885787553014), np.float64(0.7974159187296577), np.float64(0.8196074563566427), np.float64(0.8577769010750567), np.float64(0.8263142321727981), np.float64(0.7666436532202385), np.float64(0.7078607357727587), np.float64(0.6834007298550153), np.float64(0.6283657165400927)]","[np.float32(0.79717577), np.float32(0.7829126), np.float32(0.7701143), np.float32(0.76211864), np.float32(0.7759459), np.float32(0.8111223), np.float32(0.8337497), np.float32(0.81002784), np.float32(0.7469625), np.float32(0.69256), np.float32(0.6602304), np.float32(0.62648344)]",2.0354011830703715
